17.02. , 19243 , 18969 , 274 , 59 , 10 , 1 , 286 , 23500 , false, 18, 0.17599999999999993
18.02. , 22532 , 22163 , 369 , 71 , 12 , 2 , 350 , 25000 , false, 19, 0.17599999999999993
19.02. , 26361 , 25891 , 470 , 99 , 16 , 2 , 475 , 27500 , false, 20, 0.17599999999999993
20.02. , 30928 , 30323 , 605 , 140 , 20 , 2 , 621 , 30000 , false, 21, 0.17599999999999993
21.02. , 36189 , 35391 , 798 , 191 , 27 , 2 , 792 , 32500 , false, 22, 0.17599999999999993
22.02. , 42414 , 41380 , 1034 , 217 , 33 , 2 , 991 , 35000 , false, 23, 0.17599999999999993
23.02. , 49616 , 48247 , 1369 , 244 , 45 , 2 , 1224 , 37500 , false, 24, 0.17599999999999993
24.02. , 57980 , 56222 , 1758 , 277 , 50 , 2 , 1495 , 40000 , false, 25, 0.17599999999999993
25.02. , 67594 , 65330 , 2264 , 310 , 60 , 2 , 1810 , 42500 , false, 26, 0.17599999999999993
26.02. , 78796 , 75876 , 2920 , 373 , 69 , 2 , 2176 , 45000 , false, 27, 0.17599999999999993
27.02. , 91784 , 88063 , 3721 , 444 , 75 , 2 , 2600 , 47500 , false, 28, 0.17599999999999993
28.02. , 106994 , 102191 , 4803 , 510 , 86 , 4 , 3092 , 50000 , false, 29, 0.17599999999999993
29.02. , 124633 , 118420 , 6213 , 584 , 101 , 7 , 4233 , 55000 , false, 30, 0.17599999999999993
01.03. , 144842 , 136821 , 8021 , 676 , 116 , 10 , 5552 , 60000 , false, 31, 0.17599999999999993
02.03. , 168013 , 157603 , 10410 , 768 , 130 , 13 , 7071 , 65000 , false, 32, 0.17599999999999993
03.03. , 194802 , 182538 , 12264 , 881 , 154 , 14 , 8830 , 70000 , false, 33, 0.17599999999999993
04.03. , 225753 , 211309 , 14444 , 1065 , 172 , 16 , 10867 , 75000 , false, 34, 0.17599999999999993
05.03. , 250991 , 234019 , 16972 , 1267 , 200 , 20 , 13123 , 80000 , false, 35, 0.12400000000000011
06.03. , 278479 , 258592 , 19887 , 1441 , 261 , 23 , 15615 , 85000 , false, 36, 0.12400000000000011
07.03. , 309036 , 285746 , 23290 , 1680 , 312 , 26 , 18369 , 90000 , false, 37, 0.12400000000000011
08.03. , 342523 , 315276 , 27247 , 1954 , 340 , 34 , 21408 , 95000 , false, 38, 0.12400000000000011
09.03. , 379280 , 347310 , 31970 , 2258 , 399 , 43 , 24756 , 100000 , false, 39, 0.12400000000000011
10.03. , 419438 , 382031 , 37407 , 2677 , 442 , 52 , 32857 , 111000 , false, 40, 0.12400000000000011
11.03. , 463827 , 419993 , 43834 , 3121 , 501 , 62 , 41763 , 122000 , false, 41, 0.12400000000000011
12.03. , 511895 , 460577 , 51318 , 3648 , 583 , 68 , 51529 , 133000 , false, 42, 0.12400000000000011
13.03. , 564382 , 504400 , 59982 , 4058 , 663 , 78 , 62225 , 144000 , false, 43, 0.12400000000000011
14.03. , 621618 , 551702 , 69916 , 4417 , 753 , 93 , 73924 , 155000 , false, 44, 0.12400000000000011
15.03. , 683237 , 601904 , 81333 , 4898 , 798 , 121 , 86687 , 166000 , false, 45, 0.12400000000000011
16.03. , 749640 , 655140 , 94500 , 5446 , 878 , 137 , 100579 , 177000 , false, 46, 0.12400000000000011
17.03. , 821052 , 711131 , 109921 , 6026 , 934 , 159 , 115658 , 188000 , false, 47, 0.12400000000000011
18.03. , 898014 , 770229 , 127785 , 6633 , 1037 , 188 , 131991 , 199000 , false, 48, 0.12400000000000011
19.03. , 980495 , 832289 , 148206 , 7337 , 1136 , 212 , 149640 , 210000 , false, 49, 0.12400000000000011
20.03. , 1068917 , 897375 , 171542 , 8065 , 1230 , 247 , 187697 , 232000 , false, 50, 0.12400000000000011
21.03. , 1162309 , 963748 , 198561 , 8938 , 1316 , 291 , 228569 , 254000 , false, 51, 0.12400000000000011
22.03. , 1260820 , 1031107 , 229713 , 9873 , 1375 , 328 , 272298 , 276000 , false, 52, 0.12400000000000011
23.03. , 1365798 , 1110501 , 255297 , 10830 , 1544 , 366 , 319394 , 298000 , false, 53, 0.12400000000000011
24.03. , 1476640 , 1193428 , 283212 , 11829 , 1714 , 407 , 370007 , 320000 , false, 54, 0.12400000000000011
25.03. , 1513866 , 1199675 , 314191 , 12898 , 1900 , 447 , 420885 , 342000 , false, 55, 0.038999999999999924
26.03. , 1550668 , 1202569 , 348099 , 14130 , 2059 , 496 , 471886 , 364000 , false, 56, 0.038999999999999924
27.03. , 1587612 , 1202263 , 385349 , 15497 , 2207 , 539 , 522874 , 386000 , false, 57, 0.038999999999999924
28.03. , 1624387 , 1198372 , 426015 , 16830 , 2422 , 609 , 573697 , 408000 , false, 58, 0.038999999999999924
29.03. , 1660035 , 1189089 , 470946 , 18257 , 2641 , 669 , 624126 , 430000 , false, 59, 0.038999999999999924
30.03. , 1695249 , 1175697 , 519552 , 19781 , 2844 , 754 , 680786 , 455000 , false, 60, 0.038999999999999924
31.03. , 1730223 , 1157651 , 572572 , 21455 , 3020 , 828 , 736576 , 480000 , false, 61, 0.038999999999999924
01.04. , 1763969 , 1133671 , 630298 , 23124 , 3211 , 954 , 791211 , 505000 , false, 62, 0.038999999999999924
02.04. , 1796576 , 1104043 , 692533 , 23308 , 3422 , 1048 , 844418 , 530000 , false, 63, 0.038999999999999924
03.04. , 1828138 , 1068610 , 759528 , 23586 , 3592 , 1163 , 895917 , 555000 , false, 64, 0.038999999999999924
04.04. , 1858442 , 1028064 , 830378 , 24162 , 3413 , 1252 , 945462 , 580000 , false, 65, 0.038999999999999924
05.04. , 1887099 , 980418 , 906681 , 24701 , 3187 , 1382 , 992711 , 605000 , false, 66, 0.038999999999999924
06.04. , 1913945 , 925647 , 988298 , 25256 , 2957 , 1530 , 1037320 , 630000 , false, 67, 0.038999999999999924
07.04. , 1938764 , 862919 , 1075845 , 25746 , 2723 , 1654 , 1078906 , 655000 , false, 68, 0.038999999999999924
08.04. , 1961505 , 793178 , 1168327 , 26268 , 2457 , 1772 , 1117131 , 680000 , false, 69, 0.038999999999999924
09.04. , 1982058 , 716282 , 1265776 , 26761 , 2137 , 1923 , 1151651 , 705000 , false, 70, 0.038999999999999924
10.04. , 1999963 , 630401 , 1369562 , 27225 , 1772 , 2100 , 1182032 , 730000 , false, 71, 0.038999999999999924
11.04. , 2015271 , 536121 , 1479150 , 27741 , 1432 , 2239 , 1207869 , 755000 , false, 72, 0.038999999999999924
12.04. , 2029824 , 513533 , 1516291 , 28182 , 1428 , 2283 , 1232618 , 780000 , false, 73, 0.038999999999999924
13.04. , 2043725 , 490714 , 1553011 , 28599 , 1389 , 2351 , 1256267 , 805000 , false, 74, 0.038999999999999924
14.04. , 2057018 , 467159 , 1589859 , 29005 , 1330 , 2410 , 1278781 , 830000 , false, 75, 0.038999999999999924
15.04. , 2069701 , 443149 , 1626552 , 29418 , 1266 , 2465 , 1300138 , 855000 , false, 76, 0.038999999999999924
16.04. , 2081498 , 419434 , 1662064 , 29747 , 1199 , 2520 , 1320352 , 880000 , false, 77, 0.038999999999999924
17.04. , 2092532 , 395327 , 1697205 , 30043 , 1161 , 2575 , 1339404 , 905000 , false, 78, 0.038999999999999924
18.04. , 2103103 , 371102 , 1732001 , 30295 , 1100 , 2628 , 1357288 , 930000 , false, 79, 0.038999999999999924
19.04. , 2112840 , 347184 , 1765656 , 30513 , 1032 , 2678 , 1377366 , 960000 , false, 80, 0.038999999999999924
20.04. , 2121852 , 323756 , 1798096 , 30714 , 974 , 2724 , 1396089 , 990000 , false, 81, 0.038999999999999924
21.04. , 2130296 , 300874 , 1829422 , 30914 , 908 , 2775 , 1413489 , 1020000 , false, 82, 0.038999999999999924
22.04. , 2138133 , 278597 , 1859536 , 31124 , 847 , 2817 , 1429601 , 1050000 , false, 83, 0.038999999999999924
23.04. , 2145306 , 257236 , 1888070 , 31308 , 791 , 2843 , 1444477 , 1080000 , false, 84, 0.038999999999999924
24.04. , 2152079 , 237253 , 1914826 , 31490 , 739 , 2876 , 1458198 , 1110000 , false, 85, 0.038999999999999924
25.04. , 2158147 , 218641 , 1939506 , 31664 , 674 , 2919 , 1470842 , 1140000 , false, 86, 0.038999999999999924
26.04. , 2163601 , 201427 , 1962174 , 31817 , 623 , 2962 , 1482491 , 1170000 , false, 87, 0.038999999999999924
27.04. , 2168771 , 186084 , 1982687 , 31963 , 596 , 2993 , 1493252 , 1200000 , false, 88, 0.038999999999999924
28.04. , 2173604 , 172982 , 2000622 , 32086 , 557 , 3029 , 1503256 , 1230000 , false, 89, 0.038999999999999924
29.04. , 2178144 , 162158 , 2015986 , 32224 , 514 , 3056 , 1512634 , 1260000 , false, 90, 0.038999999999999924
30.04. , 2182436 , 151956 , 2030480 , 32324 , 481 , 3075 , 1521422 , 1290000 , false, 91, 0.038999999999999924
01.05. , 2186317 , 141964 , 2044353 , 32412 , 451 , 3096 , 1529632 , 1320000 , false, 92, 0.038999999999999924
02.05. , 2189986 , 132409 , 2057577 , 32521 , 415 , 3117 , 1537289 , 1350000 , false, 93, 0.038999999999999924
03.05. , 2193484 , 123266 , 2070218 , 32635 , 372 , 3131 , 1544418 , 1380000 , false, 94, 0.038999999999999924
04.05. , 2196580 , 114614 , 2081966 , 32729 , 348 , 3150 , 1551046 , 1410000 , false, 95, 0.038999999999999924
05.05. , 2199485 , 106536 , 2092949 , 32785 , 327 , 3174 , 1557207 , 1440000 , false, 96, 0.038999999999999924
06.05. , 2202266 , 98774 , 2103492 , 32849 , 307 , 3192 , 1562919 , 1470000 , false, 97, 0.038999999999999924
07.05. , 2204897 , 91717 , 2113180 , 32913 , 283 , 3204 , 1568223 , 1500000 , false, 98, 0.038999999999999924
08.05. , 2207322 , 85156 , 2122166 , 32967 , 265 , 3215 , 1573148 , 1530000 , false, 99, 0.038999999999999924
09.05. , 2209521 , 78949 , 2130572 , 33024 , 245 , 3226 , 1577714 , 1560000 , false, 100, 0.038999999999999924
10.05. , 2211588 , 73199 , 2138389 , 33070 , 229 , 3240 , 1581947 , 1590000 , false, 101, 0.038999999999999924
11.05. , 2213376 , 67842 , 2145534 , 33129 , 225 , 3247 , 1585870 , 1620000 , false, 102, 0.038999999999999924
12.05. , 2215115 , 62844 , 2152271 , 33179 , 204 , 3258 , 1589504 , 1650000 , false, 103, 0.038999999999999924
13.05. , 2216660 , 58328 , 2158332 , 33222 , 180 , 3273 , 1592877 , 1680000 , false, 104, 0.038999999999999924
14.05. , 2218216 , 54448 , 2163768 , 33267 , 163 , 3286 , 1596026 , 1710000 , false, 105, 0.038999999999999924
15.05. , 2219574 , 50648 , 2168926 , 33302 , 161 , 3294 , 1598955 , 1740000 , false, 106, 0.038999999999999924
16.05. , 2220841 , 47081 , 2173760 , 33345 , 153 , 3301 , 1601678 , 1770000 , false, 107, 0.038999999999999924
17.05. , 2222039 , 43744 , 2178295 , 33365 , 150 , 3305 , 1604208 , 1800000 , false, 108, 0.038999999999999924
18.05. , 2223121 , 40544 , 2182577 , 33390 , 154 , 3311 , 1606553 , 1830000 , false, 109, 0.038999999999999924
19.05. , 2224197 , 37751 , 2186446 , 33417 , 138 , 3320 , 1608736 , 1860000 , false, 110, 0.038999999999999924
20.05. , 2225181 , 35065 , 2190116 , 33438 , 134 , 3327 , 1610764 , 1890000 , false, 111, 0.038999999999999924
21.05. , 2226039 , 32447 , 2193592 , 33456 , 119 , 3330 , 1612640 , 1920000 , false, 112, 0.038999999999999924
22.05. , 2226861 , 30182 , 2196679 , 33470 , 108 , 3336 , 1614385 , 1950000 , false, 113, 0.038999999999999924
23.05. , 2227607 , 28034 , 2199573 , 33491 , 95 , 3344 , 1616006 , 1980000 , false, 114, 0.038999999999999924
24.05. , 2228323 , 25987 , 2202336 , 33517 , 83 , 3350 , 1617509 , 2010000 , false, 115, 0.038999999999999924
25.05. , 2228982 , 24027 , 2204955 , 33527 , 77 , 3353 , 1618899 , 2040000 , false, 116, 0.038999999999999924
26.05. , 2229547 , 22179 , 2207368 , 33545 , 62 , 3362 , 1620182 , 2070000 , false, 117, 0.038999999999999924
27.05. , 2230131 , 20572 , 2209559 , 33562 , 64 , 3363 , 1621372 , 2100000 , false, 118, 0.038999999999999924
28.05. , 2230653 , 19038 , 2211615 , 33580 , 64 , 3366 , 1622473 , 2130000 , false, 119, 0.038999999999999924
29.05. , 2231139 , 17736 , 2213403 , 33592 , 61 , 3368 , 1623499 , 2160000 , false, 120, 0.038999999999999924
30.05. , 2231582 , 16435 , 2215147 , 33602 , 59 , 3373 , 1624449 , 2190000 , false, 121, 0.038999999999999924
31.05. , 2232025 , 15330 , 2216695 , 33615 , 58 , 3377 , 1625336 , 2220000 , false, 122, 0.038999999999999924
01.06. , 2232445 , 14188 , 2218257 , 33627 , 58 , 3378 , 1626157 , 2250000 , false, 123, 0.038999999999999924
02.06. , 2232823 , 13204 , 2219619 , 33637 , 51 , 3380 , 1626921 , 2280000 , false, 124, 0.038999999999999924
03.06. , 2233144 , 12262 , 2220882 , 33640 , 47 , 3381 , 1627630 , 2310000 , false, 125, 0.038999999999999924
04.06. , 2233436 , 11359 , 2222077 , 33648 , 43 , 3385 , 1628287 , 2340000 , false, 126, 0.038999999999999924
05.06. , 2233737 , 10587 , 2223150 , 33651 , 36 , 3388 , 1628899 , 2370000 , false, 127, 0.038999999999999924
06.06. , 2234028 , 9809 , 2224219 , 33653 , 37 , 3390 , 1629466 , 2400000 , false, 128, 0.038999999999999924
Sun Mar 29 00:28:16 CET 2020: ---------Ö------------2-------------------------
Building population..
0 1000000 2000000 3000000 4000000 5000000 6000000 7000000 8000000 
Sun Mar 29 00:28:16 CET 2020: Datum, Betroffen, Erkrankt, Immun, Krankenhaus, Intensivstation, Gestorben, Positiv getestet, Gesamt getestet
30.01. , 2237134 , 12915 , 2224219 , 33653 , 37 , 3390 , 1629491 , 2401000 , false, 0, 0.30000000000000004
31.01. , 2240983 , 16764 , 2224219 , 33653 , 37 , 3390 , 1629523 , 2402000 , false, 1, 0.30000000000000004
01.02. , 2246062 , 21843 , 2224219 , 33653 , 37 , 3390 , 1629565 , 2403000 , false, 2, 0.30000000000000004
02.02. , 2252714 , 28495 , 2224219 , 33653 , 37 , 3390 , 1629620 , 2404000 , false, 3, 0.30000000000000004
03.02. , 2261186 , 36967 , 2224219 , 33653 , 37 , 3390 , 1629691 , 2405000 , false, 4, 0.30000000000000004
04.02. , 2272258 , 48039 , 2224219 , 33653 , 37 , 3390 , 1629784 , 2406000 , false, 5, 0.30000000000000004
05.02. , 2286596 , 62377 , 2224219 , 33653 , 37 , 3390 , 1629904 , 2407000 , false, 6, 0.30000000000000004
06.02. , 2305256 , 81037 , 2224219 , 33653 , 37 , 3390 , 1630060 , 2408000 , false, 7, 0.30000000000000004
07.02. , 2329540 , 105321 , 2224219 , 33712 , 37 , 3390 , 1630263 , 2409000 , false, 8, 0.30000000000000004
08.02. , 2360584 , 136365 , 2224219 , 33784 , 37 , 3390 , 1630526 , 2410000 , false, 9, 0.30000000000000004
09.02. , 2400797 , 176536 , 2224261 , 33878 , 54 , 3390 , 1631036 , 2411500 , false, 10, 0.30000000000000004
10.02. , 2452634 , 228324 , 2224310 , 33974 , 77 , 3390 , 1631696 , 2413000 , false, 11, 0.30000000000000004
11.02. , 2519090 , 294693 , 2224397 , 34096 , 101 , 3390 , 1632548 , 2414500 , false, 12, 0.30000000000000004
12.02. , 2603874 , 379388 , 2224486 , 34294 , 131 , 3390 , 1633645 , 2416000 , false, 13, 0.30000000000000004
13.02. , 2712005 , 487413 , 2224592 , 34484 , 171 , 3390 , 1635054 , 2417500 , false, 14, 0.30000000000000004
14.02. , 2792451 , 567689 , 2224762 , 34840 , 229 , 3390 , 1636696 , 2419000 , false, 15, 0.17599999999999993
15.02. , 2884985 , 660051 , 2224934 , 35265 , 287 , 3390 , 1638605 , 2420500 , false, 16, 0.17599999999999993
16.02. , 2991591 , 766350 , 2225241 , 35765 , 394 , 3390 , 1640821 , 2422000 , false, 17, 0.17599999999999993
17.02. , 3112843 , 884192 , 2228651 , 36379 , 512 , 3392 , 1643378 , 2423500 , false, 18, 0.17599999999999993
18.02. , 3250120 , 1017245 , 2232875 , 37268 , 662 , 3402 , 1646319 , 2425000 , false, 19, 0.17599999999999993
19.02. , 3404086 , 1165679 , 2238407 , 38422 , 842 , 3407 , 1651937 , 2427500 , false, 20, 0.17599999999999993
20.02. , 3576545 , 1330803 , 2245742 , 39825 , 1094 , 3415 , 1658351 , 2430000 , false, 21, 0.17599999999999993
21.02. , 3769011 , 1513882 , 2255129 , 41678 , 1379 , 3427 , 1663823 , 2432500 , false, 22, 0.17599999999999993
22.02. , 3980667 , 1713400 , 2267267 , 42873 , 1752 , 3445 , 1670016 , 2435000 , false, 23, 0.17599999999999993
23.02. , 4212223 , 1929177 , 2283046 , 44171 , 2248 , 3456 , 1676989 , 2437500 , false, 24, 0.17599999999999993
24.02. , 4463261 , 2160679 , 2302582 , 45893 , 2546 , 3494 , 1684799 , 2440000 , false, 25, 0.17599999999999993
25.02. , 4731523 , 2403644 , 2327879 , 47963 , 2862 , 3534 , 1693487 , 2442500 , false, 26, 0.17599999999999993
26.02. , 5015985 , 2655955 , 2360030 , 50195 , 3234 , 3575 , 1703087 , 2445000 , false, 27, 0.17599999999999993
27.02. , 5313822 , 2912331 , 2401491 , 52514 , 3702 , 3631 , 1713613 , 2447500 , false, 28, 0.17599999999999993
28.02. , 5620941 , 3166395 , 2454546 , 55347 , 4116 , 3714 , 1725058 , 2450000 , false, 29, 0.17599999999999993
29.02. , 5933911 , 3411836 , 2522075 , 58531 , 4570 , 3820 , 1749722 , 2455000 , false, 30, 0.17599999999999993
01.03. , 6247086 , 3638941 , 2608145 , 61938 , 5003 , 3945 , 1776028 , 2460000 , false, 31, 0.17599999999999993
02.03. , 6556559 , 3839135 , 2717424 , 65703 , 5467 , 4118 , 1803781 , 2465000 , false, 32, 0.17599999999999993
03.03. , 6861350 , 4061595 , 2799755 , 69553 , 6107 , 4238 , 1833142 , 2470000 , false, 33, 0.17599999999999993
04.03. , 7158214 , 4263863 , 2894351 , 73584 , 6851 , 4363 , 1863965 , 2475000 , false, 34, 0.17599999999999993
05.03. , 7360687 , 4357818 , 3002869 , 78062 , 7551 , 4519 , 1895467 , 2480000 , false, 35, 0.12400000000000011
06.03. , 7555685 , 4429732 , 3125953 , 82674 , 8224 , 4721 , 1927489 , 2485000 , false, 36, 0.12400000000000011
07.03. , 7740051 , 4474831 , 3265220 , 87498 , 8981 , 4930 , 1959837 , 2490000 , false, 37, 0.12400000000000011
08.03. , 7914775 , 4493534 , 3421241 , 92269 , 9680 , 5147 , 1992320 , 2495000 , false, 38, 0.12400000000000011
09.03. , 8077625 , 4482107 , 3595518 , 96943 , 10343 , 5422 , 2024721 , 2500000 , false, 39, 0.12400000000000011
10.03. , 8230088 , 4440600 , 3789488 , 101559 , 10852 , 5707 , 2095343 , 2511000 , false, 40, 0.12400000000000011
11.03. , 8370390 , 4368148 , 4002242 , 105948 , 11366 , 6043 , 2164812 , 2522000 , false, 41, 0.12400000000000011
12.03. , 8499862 , 4265333 , 4234529 , 110323 , 11658 , 6391 , 2232646 , 2533000 , false, 42, 0.12400000000000011
13.03. , 8617995 , 4131927 , 4486068 , 112841 , 11903 , 6736 , 2298359 , 2544000 , false, 43, 0.12400000000000011
14.03. , 8725185 , 3970697 , 4754488 , 115263 , 11995 , 7162 , 2361507 , 2555000 , false, 44, 0.12400000000000011
15.03. , 8821241 , 3783875 , 5037366 , 118043 , 11481 , 7586 , 2421684 , 2566000 , false, 45, 0.12400000000000011
16.03. , 8907914 , 3574710 , 5333204 , 120482 , 10980 , 8044 , 2478535 , 2577000 , false, 46, 0.12400000000000011
17.03. , 8984941 , 3346903 , 5638038 , 122927 , 10342 , 8492 , 2531763 , 2588000 , false, 47, 0.12400000000000011
18.03. , 9053330 , 3104847 , 5948483 , 125115 , 9666 , 8966 , 2581141 , 2599000 , false, 48, 0.12400000000000011
19.03. , 9113475 , 2854263 , 6259212 , 127165 , 8902 , 9434 , 2626534 , 2610000 , false, 49, 0.12400000000000011
20.03. , 9166040 , 2600016 , 6566024 , 128979 , 8168 , 9898 , 2709233 , 2632000 , false, 50, 0.12400000000000011
21.03. , 9211699 , 2343587 , 6868112 , 130586 , 7417 , 10369 , 2783776 , 2654000 , false, 51, 0.12400000000000011
22.03. , 9251421 , 2089222 , 7162199 , 132133 , 6607 , 10786 , 2850228 , 2676000 , false, 52, 0.12400000000000011
23.03. , 9286941 , 1923716 , 7363225 , 133433 , 6278 , 11056 , 2911416 , 2698000 , false, 53, 0.12400000000000011
24.03. , 9318374 , 1761464 , 7556910 , 134657 , 5833 , 11331 , 2967443 , 2720000 , false, 54, 0.12400000000000011
25.03. , 9346500 , 1606665 , 7739835 , 135717 , 5414 , 11591 , 3018547 , 2742000 , false, 55, 0.12400000000000011
26.03. , 9371192 , 1457921 , 7913271 , 136688 , 4981 , 11869 , 3080377 , 2764000 , false, 56, 0.12400000000000011
27.03. , 9393453 , 1318689 , 8074764 , 137530 , 4570 , 12108 , 3136302 , 2786000 , false, 57, 0.12400000000000011
28.03. , 9413223 , 1187191 , 8226032 , 138259 , 4165 , 12343 , 3186650 , 2808000 , false, 58, 0.12400000000000011
29.03. , 9430411 , 1065151 , 8365260 , 138809 , 3743 , 12556 , 3231823 , 2830000 , false, 59, 0.12400000000000011
30.03. , 9445408 , 951635 , 8493773 , 139345 , 3393 , 12723 , 3277685 , 2855000 , false, 60, 0.12400000000000011
31.03. , 9458844 , 847846 , 8610998 , 139894 , 2997 , 12893 , 3318545 , 2880000 , false, 61, 0.12400000000000011
01.04. , 9470550 , 753111 , 8717439 , 140324 , 2657 , 13047 , 3354840 , 2905000 , false, 62, 0.12400000000000011
02.04. , 9480783 , 667901 , 8812882 , 140668 , 2408 , 13186 , 3387028 , 2930000 , false, 63, 0.12400000000000011
03.04. , 9489676 , 590634 , 8899042 , 140958 , 2125 , 13306 , 3415492 , 2955000 , false, 64, 0.12400000000000011
04.04. , 9497578 , 521891 , 8975687 , 141311 , 1873 , 13423 , 3440643 , 2980000 , false, 65, 0.12400000000000011
05.04. , 9504608 , 460873 , 9043735 , 141570 , 1626 , 13521 , 3462854 , 3005000 , false, 66, 0.12400000000000011
06.04. , 9510738 , 407030 , 9103708 , 141798 , 1432 , 13614 , 3482470 , 3030000 , false, 67, 0.12400000000000011
07.04. , 9516057 , 359923 , 9156134 , 142042 , 1233 , 13699 , 3499816 , 3055000 , false, 68, 0.12400000000000011
08.04. , 9520758 , 318946 , 9201812 , 142232 , 1100 , 13768 , 3515187 , 3080000 , false, 69, 0.12400000000000011
09.04. , 9524894 , 283372 , 9241522 , 142419 , 985 , 13821 , 3528843 , 3105000 , false, 70, 0.12400000000000011
10.04. , 9528553 , 251647 , 9276906 , 142567 , 832 , 13888 , 3540971 , 3130000 , false, 71, 0.12400000000000011
11.04. , 9531860 , 223594 , 9308266 , 142654 , 773 , 13937 , 3551747 , 3155000 , false, 72, 0.12400000000000011
12.04. , 9534710 , 198375 , 9336335 , 142754 , 703 , 13975 , 3561307 , 3180000 , false, 73, 0.12400000000000011
13.04. , 9537226 , 176153 , 9361073 , 142841 , 643 , 14005 , 3569796 , 3205000 , false, 74, 0.12400000000000011
14.04. , 9539449 , 156161 , 9383288 , 142920 , 565 , 14045 , 3577322 , 3230000 , false, 75, 0.12400000000000011
15.04. , 9541481 , 138404 , 9403077 , 142997 , 525 , 14069 , 3583992 , 3255000 , false, 76, 0.12400000000000011
16.04. , 9543331 , 123055 , 9420276 , 143069 , 472 , 14097 , 3589922 , 3280000 , false, 77, 0.12400000000000011
17.04. , 9544929 , 109670 , 9435259 , 143132 , 427 , 14116 , 3595207 , 3305000 , false, 78, 0.12400000000000011
18.04. , 9546382 , 97669 , 9448713 , 143161 , 391 , 14133 , 3599914 , 3330000 , false, 79, 0.12400000000000011
19.04. , 9547661 , 87230 , 9460431 , 143190 , 336 , 14161 , 3604959 , 3360000 , false, 80, 0.12400000000000011
20.04. , 9548713 , 78038 , 9470675 , 143233 , 291 , 14179 , 3609472 , 3390000 , false, 81, 0.12400000000000011
21.04. , 9549693 , 70097 , 9479596 , 143268 , 259 , 14190 , 3613526 , 3420000 , false, 82, 0.12400000000000011
22.04. , 9550570 , 63035 , 9487535 , 143293 , 227 , 14200 , 3617171 , 3450000 , false, 83, 0.12400000000000011
23.04. , 9551416 , 56821 , 9494595 , 143326 , 197 , 14214 , 3620457 , 3480000 , false, 84, 0.12400000000000011
24.04. , 9552140 , 51401 , 9500739 , 143357 , 184 , 14220 , 3623430 , 3510000 , false, 85, 0.12400000000000011
25.04. , 9552765 , 46679 , 9506086 , 143384 , 160 , 14227 , 3626130 , 3540000 , false, 86, 0.12400000000000011
26.04. , 9553323 , 42506 , 9510817 , 143401 , 137 , 14235 , 3628588 , 3570000 , false, 87, 0.12400000000000011
27.04. , 9553864 , 38915 , 9514949 , 143416 , 128 , 14241 , 3630839 , 3600000 , false, 88, 0.12400000000000011
28.04. , 9554344 , 35703 , 9518641 , 143429 , 119 , 14249 , 3632904 , 3630000 , false, 89, 0.12400000000000011
29.04. , 9554796 , 32824 , 9521972 , 143444 , 118 , 14252 , 3634802 , 3660000 , false, 90, 0.12400000000000011
30.04. , 9555247 , 30423 , 9524824 , 143452 , 112 , 14255 , 3636561 , 3690000 , false, 91, 0.12400000000000011
